what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390750858797
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390750865177
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750865178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750871243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750878779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750880648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750887438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750888694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750916032
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750917958
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750918182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1390750924316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750934844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750942589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390750949762
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390750952139
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750952139
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750978465
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750978672
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390750981597
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1390750981598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390750982208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751000504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751002417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751206586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751207923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751235594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751236014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751236766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751237586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751239726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751337777
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1390751342269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751343332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751344782
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1390751347483
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1390751348121
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390751351309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751352660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751353582
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1390751354754
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390751356871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751358710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751359809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751361796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390751362713
