what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680524452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680526224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680527124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680600855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680608651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680649972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680744649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680777449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680778615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396680781801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681188320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681210272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681403181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681429605
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681452086
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681452219
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1396681471748
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681472706
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681472878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681493216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681513845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681515450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681522652
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681542772
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681544490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396681545789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1396681581718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1396681587910
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1396681589604
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681589844
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681589964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396681595720
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1396681622028
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681626868
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681626980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681632844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396681637608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681676384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681680598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681689128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681846461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681856038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396681922046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396681928895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1396681933687
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396681935968
